id,title,description,image_link,video_link,duration,category,language,status_flag,new_comment,schedule,created_at,updated_at,deleted_at,keyword_old,keyword,extra_keyword_count,youtube_id,description_1,admin_id
404,ಮೊಲದ ಚಾಣಾಕ್ಷ್ಯತೆ,,storie_image/6Lh1ijNeEabFbwqxJfjKTqYfYARVdIObLDKSNEbt.jpg,798274342,06:06,"[""60"",""65"",""77""]",14,1,0,2023-02-16 20:01:00,2023-02-16 11:50:57,2023-02-16 11:50:57,,,"[""Enugu"", ""kappa"", ""mosali"", ""thondam"", ""nadi"", ""jantuvu"", ""dhairyam"", ""prayatnam.kn16"", ""kn-16""]",0,BIUDgHGJAiU,ಆನೆಗಳಿಂದ ಎದುರಾದ ಸಮಸ್ಯೆಯೊಂದನ್ನು ಬುದ್ಧಿವಂತ ಮೊಲವೊಂದು ತನ್ನ ಉಪಾಯದ ಮೂಲಕ ಹೇಗೆ ನಿಭಾಯಿಸಿತು ಎಂಬುದನ್ನು ಈ ಕಥೆ ತಿಳಿಸಿಕೊಡುತ್ತದೆ.,23
405,టక్కరి గబ్బిలం,,storie_image/yeHWCe7VG47nvo3TnyuA3zjWUTvA69zNcpQX7ogT.jpg,798273180,07:35,"[""56""]",13,0,0,2023-02-16 20:00:00,2023-02-16 12:13:05,2023-02-23 13:00:54,,,"[""Forest"", ""Kaadu"", ""Elephant"", ""Aane"", ""Rabit"", ""Mola"", ""Water"", ""Neeru"", ""Leader"", ""Naayaka"", ""Play"", ""Aata"", ""Reflection"", ""Prathibimba""]",0,jlzmLUlpVdY,"గబ్బిలం ఎందుకు రాత్రి పూటల్లో మాత్రం తిరుగుతుంది, పగటి పూట ఎందుకని కనిపించదు అనే విషయానికి కారణం చెప్పే  ఒక చిన్న సరదా కథ",23
406,The Bird and the Banyan Tree,,storie_image/78woIOsB1p6eXE4xo2erwLDDuM3vOjKXG50XAB8X.jpg,799731538,08:25,"[""53""]",1,1,0,2023-02-17 20:00:00,2023-02-17 11:12:00,2023-03-29 06:30:24,,,"[""Banyan tree"", ""trees"", ""friend"", ""sparrow"", ""lilly"", ""wings"", ""hurt"", ""fly"", ""high"", ""guava tree"", ""fluttering"", ""kind"", ""birdEN-53"", ""EN53"", ""53""]",0,ANV9a3O0bRk,"How the little bird, who had broken her wing while playing with friends, found refuge under the shelter of a Banyan tree.",23
407,"Jeff, The Sprinting Deer",,storie_image/455UDR9doeVbwTLpQ0POXEFORDgaiRitUEfHXuCF.jpg,799807243,10:14,"[""53"",""57""]",1,1,0,2023-02-18 20:00:00,2023-02-17 11:20:19,2023-07-05 04:48:02,,,"[""Deer"", ""Tortoise"", ""Cheetah"", ""Forest"", ""Speed"", ""Hunt"", ""Realise"", ""EN-54"", ""EN54"", ""54""]",0,okgUZ2zgdhc,A story about a proud deer who thought that he was fastest animal in the jungle.,23
408,ലഡുക്കുട്ടൻമാരെ രക്ഷിച്ച ബിസ്ക്കറ്റുകൾ,,storie_image/qec29IZmfglGNrilnFRHMPMyiX0t5CUv4o20tCJM.jpg,799815865,10:02,"[""36""]",5,1,0,2023-02-19 20:00:00,2023-02-17 11:59:27,2023-07-19 05:25:28,,,"[""bakery"", ""palahaaram"", ""laddoo"", ""biscuit"", ""chundeli"", ""mouse"", ""glass shelf"", ""ML-123"", ""ML123"", ""123""]",0,h7O2vdvAjgs,അഹങ്കാരികളായ കുറെ ലഡുക്കുട്ടൻമാർ ഒരു ചുണ്ടെലിക്ക് പിന്നാലെ പോയി ആപത്തിൽ പെടുന്നു. ഒടുവിൽ കുറെ ബിസ്ക്കറ്റുകൾ അവരെ രക്ഷിക്കുന്നു.,23
409,Cloudy Learned a Lesson,,storie_image/9eQyw2Tuuoao41fYIKVRgqKfPUTB1qtT2PjRi3jH.jpg,799816153,08:18,"[""39"",""53""]",1,1,0,2023-02-19 20:00:00,2023-02-17 12:02:31,2023-07-05 04:46:04,,,"[""Clouds"", ""Farmers"", ""Rain"", ""Thunder"", ""EN-55"", ""EN55"", ""55""]",0,hBJumxpYo-I,An arrogant cloud named cloudy learns a valuable lesson.,23
410,కుందేలు మరియు స్నేహితులు,,storie_image/1ULO9yFChM6U1lkAabPbF4PfaagWcr1Fy4uPY4YD.jpg,799816381,09:05,"[""61""]",13,0,0,2023-02-19 20:00:00,2023-02-17 12:08:22,2023-02-23 13:01:23,,,"[""Rabbit( Kundhelu)"", ""Peacock( Nemali)"", ""Monkey( Kothi)"", ""Pouch( Sanchi)"", ""TE-17"", ""TE17"", ""17""]",0,CSvOxsaxjJk,అడవిలో వేడుకలో పాట పాడేందుకు సిద్ధంగా ఉన్న కుందేలు మరియు పింకీ అనే కంగారు కుందేలుకు ఎలా సహాయం చేస్తుంది అనే కథ,23
411,ಮಿಡತೆ ಮತ್ತು ಇರುವೆಗಳು,,storie_image/S1GP7nuWuaY1a1LQluEeEM5FaQtMi6vJTyKTDBJx.jpg,799816670,07:53,"[""65"",""77""]",14,1,0,2023-02-19 20:00:00,2023-02-17 12:13:00,2023-02-17 12:13:00,,,"[""Grasshopper"", ""Midathe"", ""River"", ""Nadhi"", ""Summer"", ""Besige"", ""Food"", ""Aahaara"", ""Ignore"", ""Nirlakshisu"", ""Collect"", ""Sangrahisu"", """"]",0,WGcwYNkZz3I,"ಶ್ರಮದ ಕೆಲಸದಿಂದ, ಭವಿಷ್ಯದ ದಿನಗಳಲ್ಲಿ
ಒಳಿತಾಗುತ್ತದೆ ಎಂಬ ನೀತಿಯೊಂದನ್ನು
ಇರುವೆಗಳ ಮೂಲಕ ಮಿಡತೆಯೊಂದು
ಕಲಿಯುವ ಸಂದೇಶವು ಈ ಕಥೆಯಲ್ಲಿದೆ.",23
412,சேவல் ஏன் கூவுது?,,storie_image/dkDmSXxunCEBjCndyNUV9RyqtdL46HtMnQOJuDaI.jpg,799813572,06:24,"[""59""]",6,1,0,2023-02-19 20:00:00,2023-02-17 12:28:45,2023-02-17 12:28:45,,,"[""Seval-Rooster"", ""Naayi-dog"", ""kozhi-hen"", ""konippai-sack"", ""kokkarakko"", ""thirudan-thief"", ""nanparkal-friends"", ""TL-20"", ""TL20"", ""20""]",0,oJRJ_5XpAPs,"ஒரு சேவல் எப்படி தன் மனதை மாற்றிக்கொண்டு எல்லோருக்கும் மிகவும் பிடித்தவராக தன்னை
மாற்றிக்கொண்டார் என்பது இந்த கதை சொல்கிறது.",23
413,റോസിയും പട്ടിക്കുട്ടികളും,,storie_image/4zFYPKAV6jhuRWKzsHb5YS8RXy4vjmrUm2GCWFdo.jpg,799817058,09:55,"[""35"",""36""]",5,1,0,2023-02-20 20:00:00,2023-02-17 12:36:31,2023-09-04 08:32:03,,,"[""puppy"", ""dog"", ""friends"", ""cat"", ""animals"", ""love"", ""forest"", ""ML-124"", ""ML124"", ""124""]",0,B0vLS2SUTwQ,ചിന്നു എന്ന പെൺകുട്ടിയുടെ വീട്ടിലുള്ള റോസിപ്പൂച്ചയുടെയും പട്ടിക്കുട്ടികളുടെയും കഥ.,23
414,Fun with Fruits,,storie_image/0v5kt850QJ3AQLO2066fd5bfaSxsSG6gxWdaowfr.jpg,799822259,07:27,"[""39""]",1,1,0,2023-02-20 20:00:00,2023-02-17 12:43:16,2023-08-30 14:14:10,,,"[""fruits"", ""orange"", ""banana"", ""apple"", ""mango"", ""fun"", ""healthy"", ""pineapple"", ""EN-56"", ""EN56"", ""56""]",0,--Wr95gSx8U,A group of fruits is having a heated argument over which one is more nutritious.,23
415,Whale and the Sea,,storie_image/3k64VAomiu7ETuPNcqBkI4oKm8gtFXtTNSeIwalB.jpg,800416234,09:20,"[""39"",""47"",""57""]",1,1,0,2023-02-21 20:00:00,2023-02-21 10:55:41,2023-08-30 06:26:08,,,"[""Whale"", ""Sea"", ""Ocean"", ""Lost"", ""EN-57"", ""EN57"", ""57""]",0,nJQIzPc31Fo,"When a baby whale finds itself lost in the ocean, an unexpected friend comes to its rescue.",23
416,കാട്ടിലെ ജലസംഭരണി,,storie_image/ezDdOLQI4EEfrlkdQijPky5DOKEbOVq9gHSwdSlD.jpg,800416706,11:51,"[""35"",""50"",""54""]",5,1,0,2023-02-21 20:00:00,2023-02-21 10:58:45,2023-08-24 09:31:14,,,"[""kinginikkaadu"", ""forest"", ""animals"", ""monkey"", ""lion"", ""hornbill"", ""elephant"", ""leopard"", ""bear"", ""deforestation"", ""cunning fox"", ""ML-125"", ""ML125"", ""125""]",0,rR8KzwOwFb8,ജലക്ഷാമം വരുന്നത് മുൻകൂട്ടി കണ്ട് കാട്ടിൽ ജലസംഭരണി നിർമിക്കുന്ന മൃഗങ്ങളുടെ കഥ,23
417,पिनोक्यो की कहानी,,storie_image/OexhbyToWKfHg6zKtgoXLLiDcw679oYjA3vRWYK5.jpg,800416484,09:19,"[""43"",""55""]",7,1,0,2023-02-21 20:00:00,2023-02-21 11:02:48,2023-07-21 06:30:55,,,"[""carpenter"", ""alone"", ""house"", ""wood"", ""piece"", ""boy"", ""wooden"", ""nose"", ""eyes"", ""legs"", ""adorable"", ""real"", ""father"", ""son"", ""fairy"", ""magic"", ""colourful together"", ""family"", ""बढ़ई"", ""घर"", ""अकेला"", ""लकड़ी"", ""टुकड़ा"", ""लड़का"", ""नाक"", ""आंखें"", ""सुंदर"", ""प्यारा"", ""असली"", ""बेटा"", ""पिता"", ""परी"", ""साथ"", ""परिवार"", ""HN-30"", ""HN30"", ""30""]",0,KmpM9aBmG-E,जेपेटो बढ़ई अपने घर में बिल्कुल अकेला रहता था। फ़िर एक दिन एक लकड़ी के टुकड़े ने किया जादू और जेपेटो का अकेलापन दूर करने आ गया नन्हा पिनोक्यो,23
418,ரமேஷுக்கு பிடிச்ச சைக்கிள்,,storie_image/bvRQxNZQNwLK1msNyWa7wBwEoMrKnPOBqzOPjCKe.jpg,800416888,07:18,"[""69""]",6,1,0,2023-02-21 20:00:00,2023-02-21 11:05:43,2023-02-21 11:05:43,,,"[""Ramesh"", ""Cycle"", ""suresh"", ""Parichai-exam"", ""appa-father"", ""amma-mother"", ""TL-21"", ""TL21"", ""21""]",0,Bght74f7X58,தனக்கு ப்பிடிச்ச சைக்கிளை பெற்றோரிடமிருந்து ரமேஷ் எப்படிப் பெறுகிறான் என்பதை இந்தக் கதை,23
419,ఎరుపు టమోటా,,storie_image/KHh2su1yZgjCeZTMNqAXngO7SlQdBNBYhy0LFmqX.jpg,800417117,05:54,"[""41""]",13,1,0,2023-02-21 20:00:00,2023-02-21 11:08:25,2023-02-21 13:34:44,2023-02-21 13:34:44,,"[""Tomato( Tamata)"", ""Manure( Eruvu)"", ""Mud( matti)"", ""TE-17"", ""TE17"", ""17""]",0,2UrUPS6Ka0Y,ఎప్పటికీ జీవించాలని కోరుకునే టొమాటో కథ,23
420,ತೋಳ ಮತ್ತು ಏಳು ಕುರಿಮರಿಗಳು,,storie_image/TPTCHOFSD0fV6k9L3YZ30NzeZuA8UMQsoaVUWGp6.jpg,800470853,09:47,"[""65"",""77""]",14,1,0,2023-02-21 20:00:00,2023-02-21 11:13:04,2023-02-21 11:13:04,,,"[""Wolf"", ""Thola"", ""Goat"", ""Meke"", ""Hungry"", ""Hasivu"", ""Milk"", ""Haalu"", ""Six"", ""Aaru"", ""Missing"", ""Naapatthe"", ""Stranger"", ""Aparichitharu"", ""Sack"", ""Gonni""]",0,jac8XSBGF7g,"ತಾಯಿಕುರಿಯು ತನ್ನ ಮರಿಗಳಿಗೆ ಬುದ್ಧಿವಾದ
ಹೇಳಿದ್ದರೂ, ಅವು ದುಷ್ಟತೋಳವೊಂದರ
ತAತ್ರಕ್ಕೆ ಮಾರುಹೋದ ನೀತಿಕಥೆ ಇದಾಗಿದೆ.",23
421,Tiny Meeka,,storie_image/7Z3JxlIU7Cew4ykq8ukIbXG4O9wNufhO4XMroghJ.jpg,800418019,09:14,"[""39"",""47"",""57""]",1,1,0,2023-02-22 20:00:00,2023-02-21 11:19:21,2023-07-17 09:43:20,,,"[""Birds"", ""Sunset"", ""Ocean"", ""Fly"", ""Afraid"", ""EN-58"", ""EN58"", ""58""]",0,35ZXmO_IsHc,A group of birds hatches a plan  to help their friend who is afraid of heights.,23
422,ഉണ്ണിയപ്പം കൊതിച്ച പുലിയച്ചൻ,,storie_image/K5IPQnOI67IvQSSyV9By7LAEjB10N2rTV6nIrAHI.jpg,800422517,10:00,"[""34"",""36""]",5,1,0,2023-02-23 20:00:00,2023-02-21 11:23:35,2023-08-19 07:24:56,,,"[""ഫോറസ്റ്റ്"", ""appooppan"", ""ammoomma"", ""grand father"", ""grand mother"", ""leopard"", ""puli"", ""unniyappam"", ""market"", ""animal"", ""trick"", ""wisdom"", ""food"", ""ML-126"", ""ML126"", ""126""]",0,9fLB6OGAbRQ,ഉണ്ണിയപ്പം തിന്നാൻ വന്ന പുലിയെ കബളിപ്പിച്ച് ഓടിച്ച അപ്പൂപ്പൻ്റെയും അമ്മൂമ്മയുടെയും കഥ,23
423,मेहनत का कमाल,,storie_image/Q42IpNVRapuzGqFXxtYWiTGUnbwdChhFEeirM1mG.jpg,800422317,09:23,"[""55""]",7,1,0,2023-02-23 20:00:00,2023-02-21 11:28:00,2023-02-24 10:17:07,,,"[""little"", ""girl"", ""garden"", ""flowers"", ""trees"", ""plants"", ""mother"", ""help"", ""lunch"", ""lady's finger"", ""hungry"", ""dislike"", ""plate"", ""work"", ""pots"", ""water"", ""soil"", ""manure"", ""tired"", ""food"", ""delicious"", ""tasty"", ""magic"", ""बच्ची"", ""छोटी"", ""बगीचा"", ""सुंदर"", ""फूल"", ""पौधे"", ""मेहनत"", ""खाना"", ""नापसंद"", ""भिंडी"", ""रोटी"", ""मदद"", ""मिट्टी"", ""खाद"", ""गमला"", ""थकान"", ""भूख"", ""स्वादिष्ट"", ""मां"", ""जादू"", ""HN-31"", ""HN31"", ""31""]",0,Y2JOWYmkkWM,मेहनत में वो जादू है कि खाने का भी स्वाद बदल जाता है। नन्ही पिंकी को उसकी मम्मी ने यही जादू कर के दिखाया!,23
424,தேனீக்களின் கதை,,storie_image/mVSTIdXWulqVUeSxHnLcaO5OusraXt0Ce2pRoWcl.jpg,800422781,08:34,"[""69""]",6,1,0,2023-02-23 20:00:00,2023-02-21 11:30:22,2023-02-21 11:30:22,,,"[""Then"", ""Nectar"", ""thenee"", ""Honey bee"", ""inippu"", ""Sweet"", ""thenkoodu - Beehive"", ""pookkal - flowers"", ""queen"", ""velaiyatkal - workers"", ""Mezhuku - Wax"", ""TL-22"", ""TL22"", ""22""]",0,TkcTXNvhPIs,"தேனீக்கள் எப்படி இனிப்பான தேனை  உருவாக்கிறது என்பதை இந்தக் கதை நமக்கு சொல்கிறது. அது மட்டுமல்ல  இந்தக்கதை அவங்களோட வாழ்கையே பற்றியும், வேலை முறைகளேப்பற்றியும் நமக்கு விளக்குகிறது.",23
425,పినోక్యో కథ,,storie_image/vJDZrfNiEsQGguP0t8HoE0QiWm9uJGxvkN36T6N0.jpg,800423088,09:16,"[""40""]",13,1,0,2023-02-23 20:00:00,2023-02-21 11:33:57,2023-02-22 18:13:48,2023-02-22 18:13:48,,"[""Chekka"", ""wood"", ""abbayi"", ""boy"", ""vadrangi"", ""carpenter"", ""abadham"", ""lie"", ""mukku"", ""nose"", ""podavu"", ""long"", ""angel"", ""TE-18"", ""TE18"", ""18""]",0,0hdcYJHKCd0,ఎవరు లేని ఒక వడ్రంగి చెక్క తో ఒక అబ్బాయి బొమ్మని తయారు చేసుకున్న కథ .,23
426,ಬುದ್ಧಿ ಹೇಳಿದ ಆಲದಮರ,,storie_image/QpU2ULs6XNnnEY3SE3PdSkK4EKEkyHfIf4mROJAS.jpg,800471253,08:08,"[""77""]",14,1,0,2023-02-23 20:00:00,2023-02-21 11:37:45,2023-02-21 11:37:45,,,"[""Farmyard"", ""Thota"", ""Tree"", ""Mara"", ""Fruit"", ""Hannu"", ""Proud"", ""Hemme"", ""Seed"", ""Beeja"", ""Banyan Tree"", ""Aalada Mara"", ""Mistake"", ""Thappu"", ""Quarrel"", ""Jagala""]",0,k73-wfRMjHk,"ತೋಟವೊಂದರಲ್ಲಿ ಇದ್ದ ಮರಗಳ ಮಧ್ಯೆ
ತಮ್ಮ ಪೈಕಿ ಯಾರು ಶ್ರೇಷ್ಠರು ಅಂತ
ತರ್ಕ ಉಂಟಾಯಿತು. ಆಲದಮರವೊಂದು
ಮಧ್ಯಪ್ರವೇಶಿಸಿಮ ಪ್ರತಿಯೊಂದು ಮರದ
ಮಹತ್ವವನ್ನು ಮನದಟ್ಟು ಮಾಡಿಕೊಟ್ಟಿತು.",23
427,The Most Beautiful Place,,storie_image/nzUB7iTXFLGQLHvjO0FNu1szvaZbfyRFbLDV7OWm.jpg,800426811,13:35,"[""39"",""47"",""71""]",1,1,0,2023-02-24 20:00:00,2023-02-21 11:44:30,2023-07-26 09:04:59,,,"[""Aliens"", ""Universe"", ""Spaceship"", ""Earth"", ""EN-59"", ""EN59"", ""59""]",0,ToqTKX8sCdM,The adventures of an alien family who set out to find the most beautiful place in the universe.,23
428,Anabeth and Rocky Hills,,storie_image/LVL60Lg1CplJC3ZKO5jsFposzFW4fsafb143WR6I.jpg,800427974,10:36,"[""39""]",1,1,0,2023-02-25 20:00:00,2023-02-21 11:48:11,2023-02-26 14:29:17,2023-02-26 14:29:17,,"[""Hills"", ""Rocks"", ""Giant"", ""Rainclouds"", ""Village"", ""EN-60"", ""EN60"", ""60""]",0,y7DcIg842WU,"The story of Anabeth, a little girl who saved her village from drought.",23
429,മടിയന്മാർ മിടുക്കരായേ,,storie_image/SrEMyF5NyGQeoMHLLZAFRA7tnVBL45ojj15qrXcM.jpg,801109496,07:44,"[""36"",""54""]",5,1,0,2023-02-24 20:00:00,2023-02-23 10:04:37,2023-08-19 07:12:32,,,"[""Lazychildren"", ""madiyanmaar"", ""father"", ""mother"", ""farmer"", ""gold"", ""treasure"", ""hardworking"", ""farming"", ""wife"", ""gift"", ""ML-127"", ""ML127"", ""127""]",0,1mctWF33NnU,മടിയൻമാരായ മൂന്നു മക്കളെ അവരുടെ അച്ഛൻ മിടുക്കന്മാർ ആക്കിയ കഥ,23
430,മിഗുവേലിൻ്റെ മാന്ത്രിക ഷൂസ്,,storie_image/QnFmoL7UfK6JU1ovHWGibl6hy9aZiSlRXXbgWdwn.jpg,801894129,10:47,"[""33"",""35"",""54""]",5,1,0,2023-02-25 20:00:00,2023-02-24 10:21:55,2023-08-06 16:11:45,,,"[""spain"", ""salsar valley"", ""shoe maker"", ""flowers"", ""tourists"", ""city"", ""restaurant"", ""fairy of flowers"", ""ML-128"", ""ML128"", ""128""]",0,yZARWPdP-fI,മിഗുവേൽ എന്ന ചെരിപ്പുകുത്തിയായ ബാലൻ്റെയും അവനെ സഹായിക്കുന്ന പൂക്കളുടെ ദേവതയുടെയും കഥ,23
431,Sun and the Wind,,storie_image/VXME4U0Qg9AR22zIRM83pnJ7qYUxOQM2ROZoohpq.jpg,792580966,07:30,"[""53"",""80"",""83""]",1,1,0,2023-02-26 20:00:00,2023-02-25 12:19:57,2023-02-25 12:21:03,2023-02-25 12:21:03,,"[""sun"", ""wind"", ""hot"", ""summer"", ""coat"", ""man"", ""road"", ""sweat"", ""strong"", ""cold"", ""blew"", ""EN-39"", ""EN39"", ""39""]",0,7HI6fJJuQ-A,"There was once an argument between the sun and the wind about who was stronger than the other. It wasnt too long before they spotted a man wearing a coat, an idea struck on them",23
432,Counting Stars,,storie_image/fqSvMR7rz3EPFrDkJLYQOuHZmmg8L2Rnt1uYi9Dw.jpg,800479719,08:21,"[""39"",""57""]",1,1,0,2023-02-26 20:00:00,2023-02-25 12:24:14,2023-02-27 10:12:05,2023-02-27 10:12:05,,"[""Rabbit"", ""Stars"", ""Counting"", ""Eggs"", ""EN-61"", ""EN61"", ""61""]",0,ECphEY2PUSw,A little bunny is so sad that he cannot play the counting game.,23
433,Anabeth and Rocky Hills,,storie_image/J7RDECut098SyytvGJRqXWB2O5iF6nxA9R8M3thO.jpg,800427974,10:35,"[""39""]",1,1,0,2023-02-25 20:00:00,2023-02-25 12:26:17,2023-05-16 10:56:51,,,"[""Hills"", ""Rocks"", ""Giant"", ""Rainclouds"", ""Village"", ""EN-60"", ""EN60"", ""60""]",0,y7DcIg842WU,"The story of Anabeth, a little girl who saved her village from drought.",23
434,बोलने वाली गुफ़ा,,storie_image/HOjnGCIlv1tywCgSHfMqpOSfbsBVRNsvozfwEwEy.jpg,800480107,09:27,"[""63""]",7,1,0,2023-02-26 20:00:00,2023-02-25 12:28:20,2023-05-19 04:59:42,,,"[""lion"", ""hungry"", ""tired"", ""jungle"", ""cave"", ""idea"", ""inside"", ""wait"", ""jackal"", ""smart"", ""talking"", ""paw"", ""marks"", ""escape"", ""शेर"", ""बूढ़ा"", ""भूख"", ""जंगल"", ""गुफ़ा"", ""अंदर"", ""तरकीब"", ""इंतज़ार"", ""सियार"", ""चालाक"", ""पंजे"", ""निशान"", ""बोलना"", ""आवाज़HN-32HN32"", ""32""]",0,q9sqne6puks,ताकतवर शेर ने भूख मिटाने के लिए सहारा लिया एक टेढ़ी तरकीब का... लेकिन कोई था जिसके पास इस से भी चालाक तरकीब थी शेर को चकमा देने की।,23
